Watch,strike,open_interest.yt,open_interest.td,OI_Dollar.yt,OI_Dollar.td,Date.td,expiry,stkClose,diff_oi,diff_oi_d,totalOI,totalOIdiff,OI_pct,cum_sep_OI,pct
691.7,687,4591,4925,2208271,2314750,2026-01-05,2026-01-16,683.17,334,106479,1893286815,-26287558,0.122260926430209,97.1255449217291,0.0460002160060482
688.5,280,56,56,2287600,2287600,2026-01-05,2026-12-18,683.17,0,0,2087828623,-18132763,0.109568380028862,97.9198014855456,0
703.1,420,80,80,2264800,2264800,2026-01-05,2026-12-18,683.17,0,0,2087828623,-18132763,0.108476336374089,98.0282778219197,0
769.66,760,2335,2340,2549820,2260440,2026-01-05,2026-09-18,683.17,5,-289380,616790460,-7688638.99999999,0.366484267606863,93.1024568700366,-0.128019323671498
686.45,680,3403,3501,2218756,2258145,2026-01-05,2026-01-09,683.17,98,39389,81316412,3166671,2.77698553644989,67.8552983867513,0.0174430782788528
759.16,745,1453,1588,2234714,2248608,2026-01-05,2026-09-18,683.17,135,13894,616790460,-7688638.99999999,0.364565949998643,93.4670228200352,0.00617893381149582
699.4,525,126,126,2123226,2197440,2026-01-05,2026-09-18,683.17,0,74214,616790460,-7688638.99999999,0.356270101843015,93.8232929218782,0.0337729357798165
688.05,670,1223,1217,2207515,2196685,2026-01-05,2026-01-23,683.17,-6,-10830,25994438,1824435,8.45059623908776,8.45059623908776,-0.00493015612161052
684.31,270,53,53,2195843,2195843,2026-01-05,2026-12-18,683.17,0,0,2087828623,-18132763,0.105173526974872,98.1334513488946,0
692.11,688,5488,5273,2409232,2167203,2026-01-05,2026-01-16,683.17,-215,-242029,1893286815,-26287558,0.114467759603555,97.2400126813327,-0.111678047695578
692.23,340,61,61,2162816,2148603,2026-01-05,2026-12-18,683.17,0,-14212.9999999995,2087828623,-18132763,0.102910889156825,98.2363622380514,-0.00661499588337144
686.91,610,267,274,2129058,2107334,2026-01-05,2026-02-20,683.17,7,-21724,235978181,8165117,0.893020698383975,83.1680895955377,-0.0103087597884341
689.97,670,1033,1043,2051538,2082871,2026-01-05,2026-01-30,683.17,10,31333,192773531,14474848,1.08047561778593,65.9316117418631,0.0150431783821466
646.95,365,73,73,2058235,2058235,2026-01-05,2026-03-20,683.17,0,0,1166791798,-16219966,0.176401222868384,97.2566274415995,0
709.99,600,187,187,2056813,2056813,2026-01-05,2026-09-18,683.17,0,0,616790460,-7688638.99999999,0.333470300432338,94.1567632223106,0
704.76,500,100,100,2047600,2047600,2026-01-05,2026-09-18,683.17,0,0,616790460,-7688638.99999999,0.331976600286587,94.4887398225971,0
692.28,685,1325,2798,977850,2036944,2026-01-05,2026-01-23,683.17,1473,1059094,25994438,1824435,7.83607631755686,16.2866725566446,0.51994261992475
700.4,685,1237,1309,1887662,2015860,2026-01-05,2026-02-27,683.17,72,128198,102175354,-2081204,1.9729415373496,39.8932417694388,0.0635946940759776
671.06,325,58,58,2007148,2007148,2026-01-05,2026-12-18,683.17,0,0,2087828623,-18132763,0.0961356683153395,98.3324979063667,0
701.87,445,78,78,2003586,2003586,2026-01-05,2026-12-18,683.17,0,0,2087828623,-18132763,0.095965060442607,98.4284629668093,0
687.45,683,4336,4469,2055264,1988705,2026-01-05,2026-01-09,683.17,133,-66559,81316412,3166671,2.44563791132349,70.3009362980747,-0.0334685134295936
798.95,795,4903,5033,1921976,1988035,2026-01-05,2026-09-18,683.17,130,66059.0000000005,616790460,-7688638.99999999,0.322319349751292,94.8110591723484,0.0332282882343623
717.05,715,10292,9693,2233364,1987065,2026-01-05,2026-02-20,683.17,-599,-246299,235978181,8165117,0.842054545712428,84.0101441412501,-0.123951154089071
685.76,355,60,60,1980000,1984560,2026-01-05,2026-01-16,683.17,0,4559.99999999977,1893286815,-26287558,0.104820885260324,97.344833566593,0.00229773854154058
680.53,300,54,52,2084454,1978756,2026-01-05,2026-01-16,683.17,-2,-105698,1893286815,-26287558,0.104514328432589,97.4493478950256,-0.0534163888827123
688.96,360,60,60,1973760,1973760,2026-01-05,2026-03-20,683.17,0,0,1166791798,-16219966,0.169161285105297,97.4257887267048,0
678,375,65,65,1969500,1969500,2026-01-05,2026-03-20,683.17,0,0,1166791798,-16219966,0.168796181407508,97.5945849081123,0
689.9,683,2797,2796,1985870,1929240,2026-01-05,2026-01-16,683.17,-1,-56629.9999999998,1893286815,-26287558,0.101898982484595,97.5512468775102,-0.0293535278140614
691.14,686,3877,3714,2054810,1908996,2026-01-05,2026-01-16,683.17,-163,-145814,1893286815,-26287558,0.10082973086146,97.6520766083717,-0.0763825592091339
700.31,689,478,1682,537272,1902342,2026-01-05,2026-02-20,683.17,1204,1365070,235978181,8165117,0.806151650096837,84.8162957913469,0.717573391114742
707.38,700,2526,2551,1889448,1882638,2026-01-05,2026-02-27,683.17,25,-6810,102175354,-2081204,1.84255588681396,41.7357976562528,-0.00361726471047541
687.56,615,259,259,1879304,1879304,2026-01-05,2026-02-20,683.17,0,0,235978181,8165117,0.796388883089153,85.6126846744361,0
694.6,365,57,57,1878720,1878720,2026-01-05,2026-12-18,683.17,0,0,2087828623,-18132763,0.0899843971532715,98.5184473639626,0
695.79,673,819,824,1981161,1877896,2026-01-05,2026-02-27,683.17,5,-103265,102175354,-2081204,1.83791484588348,43.5737125021363,-0.0549897331907624
803.45,795,2217,2216,1895535,1872520,2026-01-05,2026-12-18,683.17,-1,-23015.0000000005,2087828623,-18132763,0.0896874379138158,98.6081348018764,-0.0122909234614319
686.17,625,303,304,1933443,1859568,2026-01-05,2026-01-30,683.17,1,-73875,192773531,14474848,0.964638656745879,66.8962503986089,-0.0397269688443768
687.89,684,1543,4769,621829,1855141,2026-01-05,2026-01-09,683.17,3226,1233312,81316412,3166671,2.28138570599992,72.5823220040747,0.664807688472197
699.16,686,1296,1352,1687392,1779232,2026-01-05,2026-02-20,683.17,56,91840.0000000002,235978181,8165117,0.753981572559033,86.3666662469951,0.0516177766586933
698.62,680,954,955,1760130,1778210,2026-01-05,2026-02-27,683.17,1,18080.0000000002,102175354,-2081204,1.7403512005449,45.3140637026812,0.0101675280197503
707.62,530,100,100,1776200,1776200,2026-01-05,2026-09-18,683.17,0,0,616790460,-7688638.99999999,0.287974622694391,95.0990337950428,0
690.14,645,388,387,1980740,1746918,2026-01-05,2026-02-27,683.17,-1,-233822,102175354,-2081204,1.70972541969368,47.0237891223749,-0.133848297401481
761.58,735,672,657,1841280,1746306,2026-01-05,2026-12-18,683.17,-15,-94974.0000000002,2087828623,-18132763,0.0836422099382244,98.6917770118146,-0.0543856574964527
686.4,430,68,68,1743520,1743520,2026-01-05,2026-03-20,683.17,0,0,1166791798,-16219966,0.149428544406,97.7440134525183,0
811.79,805,2562,2562,1857450,1739598,2026-01-05,2026-12-18,683.17,0,-117852,2087828623,-18132763,0.0833209191997939,98.7750979310144,-0.0677466863033873
690.27,684,2312,2753,1502800,1726131,2026-01-05,2026-01-16,683.17,441,223331,1893286815,-26287558,0.0911711308780228,97.7432477392497,0.129382416514158
693.36,682,1070,1516,1216590,1722176,2026-01-05,2026-01-30,683.17,446,505586,192773531,14474848,0.893367461324345,67.7896178599333,0.293573943661972
686.66,655,535,543,1840935,1719138,2026-01-05,2026-01-30,683.17,8,-121797,192773531,14474848,0.891791518826306,68.6814093787596,-0.0708477155411606
697.55,676,794,794,1954828,1711070,2026-01-05,2026-02-27,683.17,0,-243758,102175354,-2081204,1.67464063789786,48.6984297602727,-0.14245939675174
829.07,825,4294,4204,1928006,1711028,2026-01-05,2026-12-18,683.17,-90,-216978,2087828623,-18132763,0.0819525118657213,98.8570504428802,-0.126811484090266
694.65,668,641,641,1770442,1708265,2026-01-05,2026-02-27,683.17,0,-62177.0000000005,102175354,-2081204,1.67189535746556,50.3703251177383,-0.0363977485928708
676.07,460,79,79,1706953,1706953,2026-01-05,2026-01-30,683.17,0,0,192773531,14474848,0.885470630301418,69.566880009061,0
689,480,81,81,1692900,1692900,2026-01-05,2026-01-16,683.17,0,0,1893286815,-26287558,0.0894159293028194,97.8326636685525,0
852.53,850,6503,6651,1710289,1682703,2026-01-05,2026-12-18,683.17,148,-27586,2087828623,-18132763,0.0805958392112723,98.9376462820914,-0.0163938615430055
707.11,580,130,130,1652430,1652430,2026-01-05,2026-09-18,683.17,0,0,616790460,-7688638.99999999,0.267907840208813,95.3669416352516,0
704.95,455,65,66,1578330,1649670,2026-01-05,2026-12-18,683.17,1,71340,2087828623,-18132763,0.079013669121443,99.0166599512129,0.0432450126388914
686,405,57,58,1652373,1629800,2026-01-05,2026-03-20,683.17,1,-22573,1166791798,-16219966,0.139682161187081,97.8836956137054,-0.0138501656644987
683.19,315,44,44,1620036,1620036,2026-01-05,2026-03-20,683.17,0,0,1166791798,-16219966,0.13884533665534,98.0225409503607,0
687.26,495,84,84,1614984,1614984,2026-01-05,2026-09-18,683.17,0,0,616790460,-7688638.99999999,0.26183673463432,95.6287783698859,0
750.65,750,24800,24781,1785600,1610765,2026-01-05,2026-03-20,683.17,-19,-174835,1166791798,-16219966,0.138050764734635,98.1605917150954,-0.108541593590623
690.67,615,212,212,1604204,1604204,2026-01-05,2026-01-23,683.17,0,0,25994438,1824435,6.17133557571047,22.4580081323551,0
690.75,465,70,70,1580250,1580250,2026-01-05,2026-02-20,683.17,0,0,235978181,8165117,0.669659369905898,87.036325616901,0
687.05,682,1525,3128,817400,1579640,2026-01-05,2026-01-09,683.17,1603,762240,81316412,3166671,1.94258448097784,74.5249064850525,0.482540325643818
690.63,689,2354,9673,454322,1576699,2026-01-05,2026-01-09,683.17,7319,1122377,81316412,3166671,1.93896774491231,76.4638742299648,0.711852420785451
721.37,720,12302,11473,1796092,1571801,2026-01-05,2026-02-20,683.17,-829,-224291,235978181,8165117,0.666078954138561,87.7024045710396,-0.142696817217955
682.12,320,43,43,1562921,1557116,2026-01-05,2026-01-16,683.17,0,-5805,1893286815,-26287558,0.082244062952501,97.914907731505,-0.00372804595161825
679.12,594,182,182,1549184,1549184,2026-01-05,2026-01-30,683.17,0,0,192773531,14474848,0.803629000290501,70.3705090093515,0
714.23,615,156,156,1547988,1547988,2026-01-05,2026-09-18,683.17,0,0,616790460,-7688638.99999999,0.250974698927736,95.8797530688137,0
694.93,686,1879,1732,1681705,1546676,2026-01-05,2026-01-30,683.17,-147,-135029,192773531,14474848,0.802327991802983,71.1728370011545,-0.087302705931947
683.56,335,44,44,1533664,1533664,2026-01-05,2026-01-16,683.17,0,0,1893286815,-26287558,0.0810053705465646,97.9959131020516,0
820.47,815,2787,2787,1694496,1524489,2026-01-05,2026-12-18,683.17,0,-170007,2087828623,-18132763,0.0730179183868771,99.0896778695998,-0.111517367458867
691.67,625,226,226,1506742,1506742,2026-01-05,2026-02-27,683.17,0,0,102175354,-2081204,1.4746628624355,51.8449879801738,0
686.72,681,1912,2622,1103224,1499784,2026-01-05,2026-01-09,683.17,710,396560,81316412,3166671,1.84438044315089,78.3082546731157,0.264411408576168
689.3,675,1063,1048,1486074,1498640,2026-01-05,2026-01-23,683.17,-15,12566.0000000002,25994438,1824435,5.76523331645024,28.2232414488053,0.00838493567501217
824.84,820,3076,3077,1605672,1489268,2026-01-05,2026-12-18,683.17,1,-116404,2087828623,-18132763,0.0713309504235109,99.1610088200233,-0.0781618889279834
685.5,250,34,34,1490560,1480700,2026-01-05,2026-01-16,683.17,0,-9859.99999999977,1893286815,-26287558,0.0782079074479796,98.0741210094996,-0.00665901262916173
692.21,485,71,71,1471191,1471191,2026-01-05,2026-03-20,683.17,0,0,1166791798,-16219966,0.126088562031527,98.2866802771269,0
701.16,698,4758,4652,1660542,1470032,2026-01-05,2026-01-30,683.17,-106,-190510,192773531,14474848,0.762569421421243,71.9354064225757,-0.129595818322322
693,681,1003,1221,1180531,1465200,2026-01-05,2026-01-30,683.17,218,284669,192773531,14474848,0.760062853234763,72.6954692758105,0.194286786786787
683.98,659,583,585,1533290,1461330,2026-01-05,2026-01-09,683.17,2,-71960,81316412,3166671,1.79709109644434,80.10534576956,-0.0492428130538619
687.34,647,357,357,1440138,1440138,2026-01-05,2026-01-30,683.17,0,0,192773531,14474848,0.747062105741063,73.4425313815516,0
714.05,595,119,119,1416695,1416695,2026-01-05,2026-09-18,683.17,0,0,616790460,-7688638.99999999,0.229688215346262,96.1094412841599,0
689.6,250,32,32,1406720,1406720,2026-01-05,2026-03-20,683.17,0,0,1166791798,-16219966,0.120563068956369,98.4072433460832,0
679.39,345,42,42,1404438,1404438,2026-01-05,2026-03-20,683.17,0,0,1166791798,-16219966,0.120367489933281,98.5276108360165,0
838.26,835,4383,4293,1516518,1399518,2026-01-05,2026-12-18,683.17,-90,-117000,2087828623,-18132763,0.0670322259491315,99.2280410459724,-0.0836002109297631
696.13,674,624,624,1497600,1380912,2026-01-05,2026-02-27,683.17,0,-116688,102175354,-2081204,1.35151183327439,53.1964998134482,-0.0845006778129236
674.84,330,40,40,1379360,1379360,2026-01-05,2026-01-16,683.17,0,0,1893286815,-26287558,0.0728553111484062,98.146976320648,0
688.86,686,3269,4822,1029735,1379092,2026-01-05,2026-01-09,683.17,1553,349357,81316412,3166671,1.69595776065476,81.8013035302148,0.253323926177514
693.62,683,1061,1269,1121477,1347678,2026-01-05,2026-01-30,683.17,208,226201,192773531,14474848,0.699099089490663,74.1416304710422,0.167844989678543
692.67,624,196,196,1345932,1345932,2026-01-05,2026-01-16,683.17,0,0,1893286815,-26287558,0.0710897043879746,98.2180660250359,0
690.64,320,36,36,1334304,1334304,2026-01-05,2026-03-20,683.17,0,0,1166791798,-16219966,0.114356648914325,98.6419674849309,0
686.25,435,53,53,1331625,1331625,2026-01-05,2026-03-20,683.17,0,0,1166791798,-16219966,0.114127044969166,98.7560945299,0
741.18,740,11024,11255,1400048,1328090,2026-01-05,2026-03-20,683.17,231,-71958,1166791798,-16219966,0.113824077464076,98.8699186073641,-0.0541815690201718
684.82,663,585,605,1610505,1320110,2026-01-05,2026-01-16,683.17,20,-290395,1893286815,-26287558,0.0697258328501062,98.287791857886,-0.21997788063116
833.72,830,3541,3541,1490761,1317252,2026-01-05,2026-12-18,683.17,0,-173509,2087828623,-18132763,0.063091960014766,99.2911330059871,-0.131720430107527
694.67,690,2187,2820,1054134,1316940,2026-01-05,2026-01-23,683.17,633,262806,25994438,1824435,5.06623763129636,33.2894790801017,0.199558066426716
684.19,647,344,354,1315456,1316526,2026-01-05,2026-01-16,683.17,10,1069.99999999953,1893286815,-26287558,0.0695365324244335,98.3573283903105,0.000812745057826078
694.18,684,1289,1287,1303179,1310166,2026-01-05,2026-01-30,683.17,-2,6987,192773531,14474848,0.679639986466814,74.821270457509,0.00533291201267626
702.4,690,1028,1040,1250048,1289600,2026-01-05,2026-02-27,683.17,12,39552,102175354,-2081204,1.26214390213906,54.4586437155872,0.0306699751861042
687.94,677,1166,1171,1265110,1281074,2026-01-05,2026-01-16,683.17,5,15964,1893286815,-26287558,0.067664021628968,98.4249924119394,0.0124614190905443
697.74,692,2033,2230,1185239,1280020,2026-01-05,2026-01-30,683.17,197,94781,192773531,14474848,0.664001947445783,75.4852724049548,0.0740464992734488
704.85,560,88,88,1274680,1274680,2026-01-05,2026-09-18,683.17,0,0,616790460,-7688638.99999999,0.20666337802955,96.3161046621895,0
691.31,690,9444,9728,1511040,1274368,2026-01-05,2026-01-09,683.17,284,-236672,81316412,3166671,1.56717195047907,83.3684754806939,-0.18571715548413
690.33,355,38,38,1274254,1274254,2026-01-05,2026-03-20,683.17,0,0,1166791798,-16219966,0.10921005805699,98.9791286654211,0
683.05,620,201,201,1386096,1267305,2026-01-05,2026-01-09,683.17,0,-118791,81316412,3166671,1.55848612700718,84.9269616077011,-0.0937351308485329
704.7,695,1281,1304,1248975,1264880,2026-01-05,2026-02-27,683.17,23,15905,102175354,-2081204,1.23795020078913,55.6965939163764,0.0125743153500727
707.1,575,93,93,1228530,1228530,2026-01-05,2026-09-18,683.17,0,0,616790460,-7688638.99999999,0.199181096283493,96.515285758473,0
693.57,666,444,443,1376844,1221351,2026-01-05,2026-02-27,683.17,-1,-155493,102175354,-2081204,1.19534795054392,56.8919418669203,-0.127312295973885
692.34,588,117,117,1220778,1220778,2026-01-05,2026-02-27,683.17,0,0,102175354,-2081204,1.19478714994225,58.0867290168625,0
693.82,660,348,359,1172760,1214138,2026-01-05,2026-02-27,683.17,11,41378,102175354,-2081204,1.18828851818806,59.2750175350506,0.0340801457494947
691.43,663,427,427,1213961,1213961,2026-01-05,2026-01-30,683.17,0,0,192773531,14474848,0.629734276123209,76.115006681078,0
684.83,605,152,152,1259928,1213416,2026-01-05,2026-01-30,683.17,0,-46512,192773531,14474848,0.629451560961448,76.7444582420395,-0.0383314543404735
692.04,450,50,50,1210200,1210200,2026-01-05,2026-01-30,683.17,0,0,192773531,14474848,0.627783282135347,77.3722415241748,0
686.82,666,580,581,1503940,1209642,2026-01-05,2026-01-23,683.17,1,-294298,25994438,1824435,4.65346471425926,37.9429437943609,-0.243293470299477
687,676,1076,1098,1237400,1207800,2026-01-05,2026-01-16,683.17,22,-29600,1893286815,-26287558,0.063793820906105,98.4887862328456,-0.0245073687696639
689.3,681,1635,1454,1334160,1206820,2026-01-05,2026-01-16,683.17,-181,-127340,1893286815,-26287558,0.0637420590709602,98.5525282919165,-0.105516978505494
690,575,104,104,1196000,1196000,2026-01-05,2026-02-20,683.17,0,0,235978181,8165117,0.506826518846673,88.2092310898862,0
697.96,643,216,216,1187136,1187136,2026-01-05,2026-02-27,683.17,0,0,102175354,-2081204,1.16186140152742,60.436878936578,0
702.96,555,80,80,1215200,1183680,2026-01-05,2026-09-18,683.17,0,-31520,616790460,-7688638.99999999,0.191909583037325,96.7071953415103,-0.0266288185996215
695.72,688,1320,1529,1023000,1180388,2026-01-05,2026-01-30,683.17,209,157388,192773531,14474848,0.612318503415285,77.9845600275901,0.133335818391919
690.85,570,97,97,1172245,1172245,2026-01-05,2026-02-20,683.17,0,0,235978181,8165117,0.496759910188476,88.7059910000747,0
683.65,631,201,221,1257657,1163565,2026-01-05,2026-01-16,683.17,20,-94092,1893286815,-26287558,0.0614574078677033,98.6139856997842,-0.0808652718154981
693.83,680,23,838,33258,1158954,2026-01-05,2026-02-06,683.17,815,1125696,13955453,7017132,8.30466771662661,25.3931563525742,0.971303433958552
709.36,545,70,70,1150520,1150520,2026-01-05,2026-09-18,683.17,0,0,616790460,-7688638.99999999,0.186533364994005,96.8937287065043,0
847.7,845,4260,4260,1192800,1150200,2026-01-05,2026-12-18,683.17,0,-42600,2087828623,-18132763,0.0550907285841919,99.3462237345713,-0.037037037037037
685.95,420,43,43,1143585,1143585,2026-01-05,2026-09-18,683.17,0,0,616790460,-7688638.99999999,0.185408996111905,97.0791377026162,0
684.22,635,233,232,1270549,1141904,2026-01-05,2026-01-30,683.17,-1,-128645,192773531,14474848,0.592355181791011,78.5769152093811,-0.112658332048929
699.5,695,2186,2505,1001188,1127250,2026-01-05,2026-01-30,683.17,319,126062,192773531,14474848,0.584753515771831,79.1616687251529,0.111831448214682
736.54,735,7203,7260,1210104,1118040,2026-01-05,2026-03-20,683.17,57,-92064,1166791798,-16219966,0.0958217226000761,99.0749503880212,-0.0823441021788129
695.05,687,1245,1386,1020900,1115730,2026-01-05,2026-01-30,683.17,141,94830,192773531,14474848,0.578777591618634,79.7404463167716,0.0849936812669732
689.42,687,2842,4601,773024,1113442,2026-01-05,2026-01-09,683.17,1759,340418,81316412,3166671,1.36927094127075,86.2962325489718,0.305734829474728
843.12,840,3564,3564,1186812,1111968,2026-01-05,2026-12-18,683.17,0,-74844,2087828623,-18132763,0.0532595438030835,99.3994832783744,-0.0673076923076923
648.32,260,28,28,1087296,1087296,2026-01-05,2026-03-20,683.17,0,0,1166791798,-16219966,0.0931868052092701,99.1681371932304,0
701.52,692,1085,1135,1070895,1080520,2026-01-05,2026-02-20,683.17,50,9625,235978181,8165117,0.457889791090474,89.1638807911652,0.00890774812127494
700.11,688,868,890,1034656,1077790,2026-01-05,2026-02-20,683.17,22,43134,235978181,8165117,0.456732904471367,89.6206136956366,0.0400207832694681
688.7,586,101,104,974852,1068080,2026-01-05,2026-02-27,683.17,3,93228,102175354,-2081204,1.04534015120711,61.4822190877851,0.0872855965845255
700.22,535,64,64,1062400,1057408,2026-01-05,2026-09-18,683.17,0,-4992,616790460,-7688638.99999999,0.171437152254268,97.2505748548705,-0.00472097808981963
684.46,450,44,45,1035804,1055070,2026-01-05,2026-01-16,683.17,1,19266.0000000001,1893286815,-26287558,0.0557268973533733,98.6697125971376,0.0182603997839007
682.81,320,29,29,1052149,1052149,2026-01-05,2026-12-18,683.17,0,0,2087828623,-18132763,0.0503944140055024,99.4498776923799,0
692.3,679,793,789,1034865,1049370,2026-01-05,2026-01-30,683.17,-4,14504.9999999999,192773531,14474848,0.544353778527821,80.2848000952994,0.0138225792618427
696.67,380,33,33,1045011,1045011,2026-01-05,2026-12-18,683.17,0,0,2087828623,-18132763,0.0500525277069161,99.4999302200868,0
691.97,646,226,226,1038922,1038922,2026-01-05,2026-01-30,683.17,0,0,192773531,14474848,0.538933947316657,80.8237340426161,0
692.05,678,721,737,1167299,1035485,2026-01-05,2026-01-30,683.17,16,-131814,192773531,14474848,0.537151026195604,81.3608850688117,-0.127296870548584
690.2,667,440,445,993080,1032400,2026-01-05,2026-01-30,683.17,5,39320.0000000001,192773531,14474848,0.535550702757009,81.8964357715687,0.0380860131731888
691.18,500,54,54,1032372,1032372,2026-01-05,2026-02-20,683.17,0,0,235978181,8165117,0.437486209794964,90.0580999054315,0
666.21,270,26,26,1030146,1030146,2026-01-05,2026-03-20,683.17,0,0,1166791798,-16219966,0.0882887591227308,99.2564259523532,0
781.49,775,1563,1553,1086285,1007897,2026-01-05,2026-09-18,683.17,-10,-78387.9999999999,616790460,-7688638.99999999,0.163409952871191,97.4139848077417,-0.0777738201423358
693.73,415,36,36,1003428,1003428,2026-01-05,2026-09-18,683.17,0,0,616790460,-7688638.99999999,0.162685395620419,97.5766702033621,0
696.07,685,318,903,350754,999621,2026-01-05,2026-02-06,683.17,585,648867,13955453,7017132,7.1629419697089,32.5560983222831,0.649113013832243
695.6,661,283,283,979180,979180,2026-01-05,2026-01-30,683.17,0,0,192773531,14474848,0.507943178153437,82.4043789497221,0
701.55,701,3637,17713,250953,974215,2026-01-05,2026-01-16,683.17,14076,723262,1893286815,-26287558,0.0514562818629253,98.7211688790005,0.742404910620346
685.82,665,460,463,1029480,963966,2026-01-05,2026-01-23,683.17,3,-65513.9999999999,25994438,1824435,3.70835484113948,41.6512986355004,-0.0679629779473549
688.55,550,67,69,965403,955995,2026-01-05,2026-02-20,683.17,2,-9408,235978181,8165117,0.405120081843499,90.463219987275,-0.00984105565405677
698.9,677,435,435,952650,952650,2026-01-05,2026-02-27,683.17,0,0,102175354,-2081204,0.932367701901967,62.4145867896871,0
697.6,683,798,652,1197000,951920,2026-01-05,2026-02-20,683.17,-146,-245080,235978181,8165117,0.403393227274686,90.8666132145497,-0.257458609967224
690.97,325,26,26,951522,951522,2026-01-05,2026-01-16,683.17,0,0,1893286815,-26287558,0.0502576784701266,98.7714265574706,0
777.39,770,1286,1276,991506,942964,2026-01-05,2026-09-18,683.17,-10,-48542,616790460,-7688638.99999999,0.152882390560969,97.7295525939231,-0.0514781052086824
690.01,688,3993,4558,918390,916158,2026-01-05,2026-01-09,683.17,565,-2232,81316412,3166671,1.12665817080075,87.4228907197725,-0.00243626099428265
691.88,650,212,217,945944,908796,2026-01-05,2026-02-27,683.17,5,-37147.9999999998,102175354,-2081204,0.889447371036268,63.3040341607233,-0.0408760601939267
692.55,652,224,224,908320,908320,2026-01-05,2026-01-30,683.17,0,0,192773531,14474848,0.471185019690281,82.8755639694124,0
698.26,690,482,1095,396686,904470,2026-01-05,2026-02-06,683.17,613,507784,13955453,7017132,6.48112246875827,39.0372207910413,0.561416077924088
709.49,605,85,86,899470,898614,2026-01-05,2026-09-18,683.17,1,-855.999999999884,616790460,-7688638.99999999,0.145691942122451,97.8752445360455,-0.00095257808135627
684.41,340,26,26,895466,895466,2026-01-05,2026-03-20,683.17,0,0,1166791798,-16219966,0.0767459971466135,99.3331719494998,0
695.7,661,258,258,895260,895260,2026-01-05,2026-02-27,683.17,0,0,102175354,-2081204,0.876199557869895,64.1802337185932,0
682.81,475,43,43,893583,893583,2026-01-05,2026-02-20,683.17,0,0,235978181,8165117,0.378671873905156,91.2452850884548,0
688.69,598,98,98,888762,888762,2026-01-05,2026-02-27,683.17,0,0,102175354,-2081204,0.869839902879123,65.0500736214724,0
667,245,21,21,886200,886200,2026-01-05,2026-12-18,683.17,0,0,2087828623,-18132763,0.0424460125815604,99.5423762326684,0
699.55,687,594,698,745470,875990,2026-01-05,2026-02-20,683.17,104,130520,235978181,8165117,0.3712165236158,91.6165016120707,0.148997134670487
695.57,672,370,371,1027490,874447,2026-01-05,2026-02-27,683.17,1,-153043,102175354,-2081204,0.855829674933155,65.9059032964055,-0.175016896392806
585,240,25,25,862500,862500,2026-01-05,2026-12-18,683.17,0,0,2087828623,-18132763,0.0413108619404151,99.5836870946088,0
673.58,330,25,25,858950,858950,2026-01-05,2026-12-18,683.17,0,0,2087828623,-18132763,0.0411408288275009,99.6248279234363,0
693.45,581,76,76,854620,854620,2026-01-05,2026-02-27,683.17,0,0,102175354,-2081204,0.836424799663528,66.7423280960691,0
689.5,656,255,255,854250,854250,2026-01-05,2026-01-30,683.17,0,0,192773531,14474848,0.443136563183044,83.3187005325954,0
822.02,820,1880,4184,385400,845168,2026-01-05,2026-09-18,683.17,2304,459768,616790460,-7688638.99999999,0.137026762703172,98.0122712987487,0.543995986596748
685.83,560,65,67,844740,843061,2026-01-05,2026-02-20,683.17,2,-1679,235978181,8165117,0.357262267395815,91.9737638794665,-0.00199155221271059
692.34,662,277,277,930997,840418,2026-01-05,2026-02-27,683.17,0,-90578.9999999999,102175354,-2081204,0.822525165902533,67.5648532619716,-0.107778510217534
686.24,585,81,82,859086,830168,2026-01-05,2026-02-20,683.17,1,-28918,235978181,8165117,0.351798626670489,92.325562506137,-0.0348339131356545
686.43,420,31,31,825933,825933,2026-01-05,2026-01-16,683.17,0,0,1893286815,-26287558,0.0436242936599123,98.8150508511306,0
696.75,669,297,297,824175,824175,2026-01-05,2026-02-27,683.17,0,0,102175354,-2081204,0.806627985844806,68.3714812478164,0
694.45,648,177,177,822165,822165,2026-01-05,2026-01-30,683.17,0,0,192773531,14474848,0.426492680678241,83.7451932132737,0
695.9,694,2931,4295,606717,816050,2026-01-05,2026-01-16,683.17,1364,209333,1893286815,-26287558,0.0431022913979359,98.8581531425285,0.256519821089394
706.68,505,40,40,806720,806720,2026-01-05,2026-09-18,683.17,0,0,616790460,-7688638.99999999,0.130793203254149,98.1430645020028,0
688.75,642,172,172,804100,804100,2026-01-05,2026-01-16,683.17,0,0,1893286815,-26287558,0.0424711139183632,98.9006242564469,0
686.4,643,185,185,802900,802900,2026-01-05,2026-01-30,683.17,0,0,192773531,14474848,0.416499088767534,84.1616923020412,0
688.62,635,149,149,813242,798938,2026-01-05,2026-02-27,683.17,0,-14304.0000000001,102175354,-2081204,0.781928291630876,69.1534095394473,-0.0179037672510259
713.98,710,1703,2000,694824,796000,2026-01-05,2026-02-27,683.17,297,101176,102175354,-2081204,0.779052842821567,69.9324623822688,0.127105527638191
701.34,691,681,761,691896,786874,2026-01-05,2026-02-20,683.17,80,94978,235978181,8165117,0.33345201520983,92.6590145213468,0.120702933379423
707.39,590,77,67,913605,786513,2026-01-05,2026-09-18,683.17,-10,-127092,616790460,-7688638.99999999,0.127517050117799,98.2705815521206,-0.16158919178704
610.14,255,22,22,781308,781308,2026-01-05,2026-03-20,683.17,0,0,1166791798,-16219966,0.0669620750967946,99.4001340245966,0
