Watch,strike,open_interest.yt,open_interest.td,OI_Dollar.yt,OI_Dollar.td,Date.td,expiry,stkClose,diff_oi,diff_oi_d,totalOI,totalOIdiff,OI_pct,cum_sep_OI,pct
676.12,720,447,447,1961436,1961436,2025-12-26,2026-09-18,690.38,0,0,299497056,0,0.654909943421948,92.9019268890576,0
584.77,585,84909,84909,1952907,1952907,2025-12-26,2026-01-16,690.38,0,0,147053251,0,1.32802708319587,71.9084816424766,0
468.94,475,3203,3203,1941018,1941018,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.302369177936444,95.4737898896196,0
661.66,705,447,447,1937298,1937298,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.301789681331094,95.7755795709507,0
556.25,570,1399,1399,1923625,1923625,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.299659719749117,96.0752392906998,0
551.75,565,1448,1448,1918600,1918600,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.298876931995922,96.3741162226958,0
411.16,415,4592,4592,1763328,1763328,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.274688868311532,96.6488050910073,0
591.01,605,1252,1252,1751548,1751548,2025-12-26,2026-09-18,690.38,0,0,299497056,0,0.584829788777623,93.4867566778353,0
689.12,690,19889,19889,1750232,1750232,2025-12-26,2025-12-26,690.38,0,0,7884541,0,22.1982738120076,22.1982738120076,0
683,735,328,328,1705600,1705600,2025-12-26,2026-09-18,690.38,0,0,299497056,0,0.569488068690732,94.056244746526,0
567.98,570,8276,8276,1671752,1671752,2025-12-26,2026-03-20,690.38,0,0,429293910,0,0.389418988030834,95.5535420942729,0
652.89,654,14577,14577,1618047,1618047,2025-12-26,2026-01-16,690.38,0,0,147053251,0,1.10031365440537,73.008795296882,0
538.59,540,11240,11240,1584840,1584840,2025-12-26,2026-03-20,690.38,0,0,429293910,0,0.3691736507513,95.9227157450242,0
558.22,560,8587,8587,1528486,1528486,2025-12-26,2026-03-20,690.38,0,0,429293910,0,0.356046513681035,96.2787622587052,0
487.78,495,2114,2114,1526308,1526308,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.237766210945915,96.8865713019532,0
686.19,695,1727,1727,1521487,1521487,2025-12-26,2026-01-16,690.38,0,0,147053251,0,1.03465036621326,74.0434456630952,0
629.47,630,28633,28633,1517549,1517549,2025-12-26,2026-01-16,690.38,0,0,147053251,0,1.03197242473749,75.0754180878327,0
670.61,710,382,382,1504698,1504698,2025-12-26,2026-09-18,690.38,0,0,299497056,0,0.502408277428944,94.5586530239549,0
645.15,646,16923,16923,1438455,1438455,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.978186466615417,76.0536045544481,0
563.1,565,7556,7556,1435640,1435640,2025-12-26,2026-03-20,690.38,0,0,429293910,0,0.334418906618079,96.6131811653233,0
582.53,585,5667,5667,1399749,1399749,2025-12-26,2026-03-20,690.38,0,0,429293910,0,0.326058433952627,96.939239599276,0
643.2,644,17429,17429,1394320,1394320,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.948173529329182,77.0017780837773,0
684.62,765,172,172,1382536,1382536,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.215369601821075,97.1019409037743,0
599.71,600,47391,47391,1374339,1374339,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.934585934451731,77.936364018229,0
624.53,625,28438,28438,1336586,1336586,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.908912921619121,78.8452769398481,0
676.03,683,1909,1909,1330573,1330573,2025-12-26,2026-01-30,690.38,0,0,103571890,0,1.28468544891862,73.2108876259765,0
687.09,690,4505,4505,1310955,1310955,2025-12-26,2026-01-02,690.38,0,0,13435207,0,9.75760924264137,9.75760924264137,0
641.25,642,17236,17236,1292700,1292700,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.879069310749206,79.7243462505973,0
599.31,600,18051,18051,1245519,1245519,2025-12-26,2026-01-30,690.38,0,0,103571890,0,1.20256471133239,74.4134523373089,0
446.47,450,3488,3488,1231264,1231264,2025-12-26,2026-09-18,690.38,0,0,299497056,0,0.411110551951469,94.9697635759064,0
504.24,510,2118,2118,1219968,1219968,2025-12-26,2026-09-18,690.38,0,0,299497056,0,0.407338895511547,95.3771024714179,0
670.37,673,4615,4615,1213745,1213745,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.825377876208939,80.5497241268063,0
539.87,540,92088,92088,1197144,1197144,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.81408876842852,81.3638128952348,0
620.9,622,10869,10869,1195590,1195590,2025-12-26,2026-01-30,690.38,0,0,103571890,0,1.15435761575848,75.5678099530674,0
670.67,715,269,269,1192477,1192477,2025-12-26,2026-09-18,690.38,0,0,299497056,0,0.398159840342471,95.7752623117604,0
667.69,705,318,318,1186458,1186458,2025-12-26,2026-09-18,690.38,0,0,299497056,0,0.39615013778299,96.1714124495434,0
667.48,715,246,246,1168992,1168992,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.182104004215458,97.2840449079897,0
675.26,680,2457,2457,1164618,1164618,2025-12-26,2026-01-23,690.38,0,0,22589357,0,5.15560491606733,50.4770720122755,0
688.7,693,2688,2688,1155840,1155840,2025-12-26,2026-01-02,690.38,0,0,13435207,0,8.60306804353666,18.360677286178,0
685.12,710,462,462,1149456,1149456,2025-12-26,2026-03-20,690.38,0,0,429293910,0,0.267755021262706,97.2069946205387,0
656.93,660,3707,3707,1138049,1138049,2025-12-26,2026-01-30,690.38,0,0,103571890,0,1.09880103568642,76.6666109887538,0
519.46,520,20690,20690,1117260,1117260,2025-12-26,2026-02-20,690.38,0,0,208161343,0,0.536727897648124,95.9465960978163,0
497.11,505,1406,1406,1109334,1109334,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.17281056107514,97.4568554690649,0
454.59,460,2037,2037,1102017,1102017,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.171670728639294,97.6285261977042,0
642.25,643,14554,14554,1091550,1091550,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.742282127445112,82.1060950226799,0
681.67,685,3270,3270,1088910,1088910,2025-12-26,2026-01-09,690.38,0,0,32811450,0,3.31868905519262,60.1527149821175,0
673.31,675,6351,6351,1073319,1073319,2025-12-26,2026-01-09,690.38,0,0,32811450,0,3.27117210607882,63.4238870881964,0
484.86,485,75312,75312,1054368,1054368,2025-12-26,2026-01-30,690.38,0,0,103571890,0,1.01800594736661,77.6846169361204,0
527.82,535,1462,1462,1049716,1049716,2025-12-26,2026-09-18,690.38,0,0,299497056,0,0.350492927716792,96.5219053772602,0
679.13,680,11939,11939,1038693,1038693,2025-12-26,2026-01-02,690.38,0,0,13435207,0,7.73112762609463,26.0918049122727,0
619.57,620,23121,23121,994203,994203,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.676083658973306,82.7821786816532,0
677.68,680,4276,4276,992032,992032,2025-12-26,2026-01-09,690.38,0,0,32811450,0,3.02343236888342,66.4473194570798,0
674.67,678,2906,2906,967698,967698,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.658059575983125,83.4402382576363,0
609.64,610,26643,26643,959148,959148,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.652245355663711,84.0924836133001,0
523.79,525,7889,7889,954569,954569,2025-12-26,2026-03-20,690.38,0,0,429293910,0,0.222357917912229,97.4293525384509,0
417.19,420,3309,3309,929829,929829,2025-12-26,2026-09-18,690.38,0,0,299497056,0,0.310463485824715,96.8323688630849,0
689.63,691,6726,6726,921462,921462,2025-12-26,2025-12-26,690.38,0,0,7884541,0,11.6869453783042,33.8852191903118,0
499.88,500,75862,75862,910344,910344,2025-12-26,2026-01-23,690.38,0,0,22589357,0,4.02996862637569,54.5070406386512,0
680.76,686,1729,1729,905996,905996,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.616100626024242,84.7085842393243,0
353.26,355,5205,5205,905670,905670,2025-12-26,2026-09-18,690.38,0,0,299497056,0,0.302396962459624,97.1347658255446,0
546.26,555,1017,1017,888858,888858,2025-12-26,2026-09-18,690.38,0,0,299497056,0,0.296783551688735,97.4315493772333,0
679.41,684,1913,1913,878067,878067,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.597108186339927,85.3056924256642,0
667.39,672,1897,1897,874517,874517,2025-12-26,2026-01-30,690.38,0,0,103571890,0,0.84435747962116,78.5289744157416,0
681.2,688,1286,1286,874480,874480,2025-12-26,2026-01-23,690.38,0,0,22589357,0,3.87120359379862,58.3782442324498,0
550.81,560,944,944,867536,867536,2025-12-26,2026-09-18,690.38,0,0,299497056,0,0.289664283043904,97.7212136602772,0
672.43,674,5497,5497,863029,863029,2025-12-26,2026-01-09,690.38,0,0,32811450,0,2.63026778761682,69.0775872446966,0
347.64,350,3646,3646,860456,860456,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.134040680390641,97.7625668780948,0
425.63,430,1960,1960,856520,856520,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.133427535595303,97.8959944136901,0
689.69,699,918,918,854658,854658,2025-12-26,2026-01-09,690.38,0,0,32811450,0,2.60475535217127,71.6823425968679,0
690.1,693,2935,2935,851150,851150,2025-12-26,2025-12-26,690.38,0,0,7884541,0,10.7951750139926,44.6803942043044,0
688.46,689,15679,15679,846666,846666,2025-12-26,2025-12-26,690.38,0,0,7884541,0,10.7383042335629,55.4186984378672,0
678.43,686,1103,1103,834971,834971,2025-12-26,2026-01-30,690.38,0,0,103571890,0,0.806175304901745,79.3351497206433,0
689.25,694,1757,1757,834575,834575,2025-12-26,2026-01-02,690.38,0,0,13435207,0,6.2118506994347,32.3036556117074,0
689.78,750,138,138,831036,831036,2025-12-26,2026-02-20,690.38,0,0,208161343,0,0.39922686317411,96.3458229609904,0
675.48,679,2255,2255,793760,793760,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.539777253887437,85.8454696795517,0
671.21,674,2839,2839,792081,792081,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.538635490622373,86.384105170174,0
499.59,500,18650,18650,764650,764650,2025-12-26,2026-02-20,690.38,0,0,208161343,0,0.367335254942124,96.7131582159325,0
681.74,689,1049,1049,761574,761574,2025-12-26,2026-01-23,690.38,0,0,22589357,0,3.37138414342648,61.7496283758763,0
680.09,683,2567,2567,746997,746997,2025-12-26,2026-01-09,690.38,0,0,32811450,0,2.2766351380387,73.9589777349066,0
623.89,625,6691,6691,742701,742701,2025-12-26,2026-01-30,690.38,0,0,103571890,0,0.717087425941537,80.0522371465849,0
273.62,275,5380,5380,742440,742440,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.115656306364564,98.0116507200547,0
648.06,649,7832,7832,736208,736208,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.500640410867217,86.8847455810412,0
678.71,683,1700,1700,729300,729300,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.495942792859438,87.3806883739007,0
494.09,495,7986,7986,726726,726726,2025-12-26,2026-03-20,690.38,0,0,429293910,0,0.169284022687394,97.5986365611383,0
689.8,692,3171,3171,697620,697620,2025-12-26,2025-12-26,690.38,0,0,7884541,0,8.84794688745991,64.2666453253271,0
677.78,682,1651,1651,696722,696722,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.473788913378052,87.8544772872787,0
655.27,695,175,175,695275,695275,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.108309005990548,98.1199597260452,0
449.43,450,11959,11959,681663,681663,2025-12-26,2026-03-20,690.38,0,0,429293910,0,0.158787018432197,97.7574235795705,0
666.97,670,2248,2248,681144,681144,2025-12-26,2026-01-23,690.38,0,0,22589357,0,3.01533151209218,64.7649598879685,0
645.93,648,3266,3266,676062,676062,2025-12-26,2026-01-30,690.38,0,0,103571890,0,0.652746609142693,80.7049837557275,0
543.5,545,4492,4492,673800,673800,2025-12-26,2026-03-20,690.38,0,0,429293910,0,0.156955406145873,97.9143789857164,0
604.65,605,19248,19248,673680,673680,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.458119759623675,88.3125970469024,0
439.5,440,13390,13390,669500,669500,2025-12-26,2026-03-20,690.38,0,0,429293910,0,0.155953761375278,98.0703327470916,0
508.92,510,6179,6179,667332,667332,2025-12-26,2026-03-20,690.38,0,0,429293910,0,0.155448746058382,98.22578149315,0
671.63,677,1242,1242,666954,666954,2025-12-26,2026-01-30,690.38,0,0,103571890,0,0.643952717286515,81.3489364730141,0
628.7,630,5124,5124,666120,666120,2025-12-26,2026-01-30,690.38,0,0,103571890,0,0.643147479494678,81.9920839525087,0
678.97,687,824,824,661672,661672,2025-12-26,2026-01-30,690.38,0,0,103571890,0,0.638852877938213,82.630936830447,0
459.36,465,1168,1168,658752,658752,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.102619502088073,98.2225792281333,0
672.97,730,115,115,655845,655845,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.102166653531151,98.3247458816645,0
569.04,570,6788,6788,651648,651648,2025-12-26,2026-02-20,690.38,0,0,208161343,0,0.313049479124469,97.026207695057,0
683.46,685,4219,4219,649726,649726,2025-12-26,2026-01-02,690.38,0,0,13435207,0,4.83599545581992,37.1396510675273,0
614.61,615,16588,16588,646932,646932,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.439930430371784,88.7525274772742,0
415.99,420,1598,1598,640798,640798,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.0998226520739722,98.4245685337384,0
660.58,664,1856,1856,634752,634752,2025-12-26,2026-01-30,690.38,0,0,103571890,0,0.612861269597378,83.2437981000443,0
470.75,475,1483,1483,630275,630275,2025-12-26,2026-09-18,690.38,0,0,299497056,0,0.210444472616118,97.9316581328933,0
688.01,710,286,286,628914,628914,2025-12-26,2026-02-20,690.38,0,0,208161343,0,0.302128142976095,97.3283358380331,0
367.24,370,2271,2271,626796,626796,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.0976414393137267,98.5222099730522,0
681.49,687,1137,1137,626487,626487,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.426027303537818,89.178554780812,0
553.24,555,3545,3545,623920,623920,2025-12-26,2026-03-20,690.38,0,0,429293910,0,0.145336326806965,98.371117819957,0
680.2,689,706,706,621280,621280,2025-12-26,2026-01-30,690.38,0,0,103571890,0,0.599853879271683,83.843651979316,0
679.55,688,734,734,620230,620230,2025-12-26,2026-01-30,690.38,0,0,103571890,0,0.598840090684837,84.4424920700009,0
430.54,435,1381,1381,615926,615926,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.0959481253083084,98.6181580983605,0
684.97,687,2991,2991,607173,607173,2025-12-26,2026-01-02,690.38,0,0,13435207,0,4.51926792047194,41.6589189879992,0
588.74,590,4677,4677,589302,589302,2025-12-26,2026-02-20,690.38,0,0,208161343,0,0.283098673128757,97.6114345111619,0
678.53,681,2380,2380,587860,587860,2025-12-26,2026-01-09,690.38,0,0,32811450,0,1.79163066551463,75.7506084004212,0
673.86,677,1872,1872,587808,587808,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.399724586843714,89.5782793676557,0
533.66,535,4317,4317,578478,578478,2025-12-26,2026-03-20,690.38,0,0,429293910,0,0.13475103804757,98.5058688580045,0
469.29,470,8113,8113,576023,576023,2025-12-26,2026-03-20,690.38,0,0,429293910,0,0.134179168765753,98.6400480267703,0
589.75,590,22854,22854,571350,571350,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.38853272274817,89.9668120904039,0
687.65,688,16210,16210,567350,567350,2025-12-26,2025-12-26,690.38,0,0,7884541,0,7.19572642212147,71.4623717474486,0
593.62,595,4085,4085,563730,563730,2025-12-26,2026-02-20,690.38,0,0,208161343,0,0.27081397144906,97.8822484826109,0
440.25,445,1179,1179,560025,560025,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.0872399425836633,98.7053980409441,0
518.85,520,4807,4807,552805,552805,2025-12-26,2026-03-20,690.38,0,0,429293910,0,0.128770752885826,98.7688187796561,0
449.72,455,1046,1046,552288,552288,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.0860346831117293,98.7914327240559,0
544.7,545,18347,18347,550410,550410,2025-12-26,2026-01-30,690.38,0,0,103571890,0,0.531427977224322,84.9739200472252,0
676.85,684,766,766,547690,547690,2025-12-26,2026-01-30,690.38,0,0,103571890,0,0.528801782027923,85.5027218292531,0
683.16,687,1424,1424,546816,546816,2025-12-26,2026-01-09,690.38,0,0,32811450,0,1.66654018642882,77.41714858685,0
677.09,681,1391,1391,543881,543881,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.369853094917296,90.3366651853212,0
574.8,575,27128,27128,542560,542560,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.368954780877303,90.7056199661985,0
399.67,400,16422,16422,541926,541926,2025-12-26,2026-03-20,690.38,0,0,429293910,0,0.126236591616219,98.8950553712723,0
679.03,685,904,904,539688,539688,2025-12-26,2026-01-23,690.38,0,0,22589357,0,2.38912510878464,67.1540849967531,0
357.43,360,2098,2098,539186,539186,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.0839936711431009,98.875426395199,0
672.37,678,937,937,527531,527531,2025-12-26,2026-01-30,690.38,0,0,103571890,0,0.509338006673432,86.0120598359265,0
657.97,660,2561,2561,519883,519883,2025-12-26,2026-01-23,690.38,0,0,22589357,0,2.30145107715992,69.455536073913,0
684.66,755,72,72,506448,506448,2025-12-26,2026-09-18,690.38,0,0,299497056,0,0.169099491916208,98.1007576248095,0
323.05,325,2590,2590,505050,505050,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.0786760108957263,98.9541024060947,0
381.95,385,1638,1638,499590,499590,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.0778254594265833,99.0319278655213,0
579.79,580,23715,23715,498015,498015,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.338663033026043,91.0442829992246,0
529.74,530,19099,19099,496574,496574,2025-12-26,2026-01-30,690.38,0,0,103571890,0,0.479448622594412,86.491508458521,0
451.29,455,1335,1335,495285,495285,2025-12-26,2026-09-18,690.38,0,0,299497056,0,0.165372243258378,98.2661298680679,0
683.3,770,57,57,494190,494190,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.0769842546768815,99.1089121201981,0
677.28,678,6843,6843,492696,492696,2025-12-26,2026-01-02,690.38,0,0,13435207,0,3.66720066166454,45.3261196496638,0
643.1,645,2593,2593,492670,492670,2025-12-26,2026-01-30,690.38,0,0,103571890,0,0.475679260077228,86.9671877185982,0
674.68,681,778,778,491696,491696,2025-12-26,2026-01-30,690.38,0,0,103571890,0,0.474738850473811,87.441926569072,0
637.34,638,7439,7439,490974,490974,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.333874971591074,91.3781579708156,0
675.37,682,735,735,487305,487305,2025-12-26,2026-01-30,690.38,0,0,103571890,0,0.470499283154918,87.9124258522269,0
664.12,665,5519,5519,485672,485672,2025-12-26,2026-01-09,690.38,0,0,32811450,0,1.48019060419457,78.8973391910446,0
684.25,686,2760,2760,483000,483000,2025-12-26,2026-01-02,690.38,0,0,13435207,0,3.59503206761161,48.9211517172754,0
449.77,450,20983,20983,482609,482609,2025-12-26,2026-02-20,690.38,0,0,208161343,0,0.231843719417202,98.1140922020281,0
647.1,648,5344,5344,480960,480960,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.327065193546792,91.7052231643624,0
681.71,683,3719,3719,479751,479751,2025-12-26,2026-01-02,690.38,0,0,13435207,0,3.5708493363742,52.4920010536496,0
679.38,682,1830,1830,479460,479460,2025-12-26,2026-01-09,690.38,0,0,32811450,0,1.46125818883347,80.3585973798781,0
666.69,667,15411,15411,477741,477741,2025-12-26,2026-01-02,690.38,0,0,13435207,0,3.55588864391892,56.0478896975685,0
683.81,688,1140,1140,477660,477660,2025-12-26,2026-01-09,690.38,0,0,32811450,0,1.45577229899928,81.8143696788773,0
680.91,684,1515,1515,468135,468135,2025-12-26,2026-01-09,690.38,0,0,32811450,0,1.4267427986267,83.2411124775041,0
386.83,390,1472,1472,466624,466624,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.0726900602083109,99.1816021804065,0
377.9,380,2222,2222,466620,466620,2025-12-26,2026-09-18,690.38,0,0,299497056,0,0.155801197591739,98.4219310656596,0
672.96,676,1527,1527,464208,464208,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.315673401875352,92.0208965662378,0
362.36,365,1750,1750,462000,462000,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.0719697396967143,99.2535719201032,0
673.15,679,786,786,459810,459810,2025-12-26,2026-01-30,690.38,0,0,103571890,0,0.443952504873668,88.3563783571006,0
659.65,663,1370,1370,458950,458950,2025-12-26,2026-01-30,690.38,0,0,103571890,0,0.443122163745395,88.799500520846,0
401.49,405,1298,1298,455598,455598,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.0709724447323456,99.3245443648355,0
509.03,515,747,747,445959,445959,2025-12-26,2026-09-18,690.38,0,0,299497056,0,0.148902632284973,98.5708336979446,0
686.76,687,18502,18502,444048,444048,2025-12-26,2025-12-26,690.38,0,0,7884541,0,5.63188142467647,77.0942531721251,0
685.78,688,1986,1986,440892,440892,2025-12-26,2026-01-02,690.38,0,0,13435207,0,3.2816167253694,59.3295064229379,0
686.25,700,320,320,440000,440000,2025-12-26,2026-01-30,690.38,0,0,103571890,0,0.424825693535186,89.2243262143811,0
663.14,667,1137,1137,438882,438882,2025-12-26,2026-01-30,690.38,0,0,103571890,0,0.423746250068431,89.6480724644496,0
660.45,662,2760,2760,427800,427800,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.290915023701176,92.3118115899389,0
485.1,490,866,866,424340,424340,2025-12-26,2026-09-18,690.38,0,0,299497056,0,0.141684197389907,98.7125178953345,0
682.8,689,682,682,422840,422840,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.287542095890148,92.5993536858291,0
670.85,676,819,819,421785,421785,2025-12-26,2026-01-30,690.38,0,0,103571890,0,0.407238875335769,90.0553113397853,0
559.83,560,24332,24332,413644,413644,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.281288578924379,92.8806422647535,0
479.23,480,5371,5371,413567,413567,2025-12-26,2026-03-20,690.38,0,0,429293910,0,0.096336563451366,98.9913919347237,0
688.26,692,1095,1095,409530,409530,2025-12-26,2026-01-02,690.38,0,0,13435207,0,3.04818526428361,62.3776916872215,0
663.36,666,1539,1539,406296,406296,2025-12-26,2026-01-23,690.38,0,0,22589357,0,1.79861693274404,71.2541530066571,0
549.85,550,26852,26852,402780,402780,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.273900778976998,93.1545430437305,0
659.31,660,5689,5689,392541,392541,2025-12-26,2026-01-09,690.38,0,0,32811450,0,1.19635371189021,84.4374661893943,0
328.59,330,2777,2777,391557,391557,2025-12-26,2026-09-18,690.38,0,0,299497056,0,0.130738179943912,98.8432560752784,0
564.8,565,19453,19453,389060,389060,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.264570825435202,93.4191138691657,0
682.35,686,1059,1059,386535,386535,2025-12-26,2026-01-09,690.38,0,0,32811450,0,1.17804912614347,85.6155153155377,0
682.6,684,2749,2749,384860,384860,2025-12-26,2026-01-02,690.38,0,0,13435207,0,2.86456323300415,65.2422549202257,0
644.62,645,10118,10118,384484,384484,2025-12-26,2026-01-09,690.38,0,0,32811450,0,1.17179825944906,86.7873135749868,0
489.98,495,765,765,384030,384030,2025-12-26,2026-09-18,690.38,0,0,299497056,0,0.128224966591992,98.9714810418704,0
682.99,693,382,382,382382,382382,2025-12-26,2026-01-30,690.38,0,0,103571890,0,0.369194768966753,90.4245061087521,0
637.4,639,2374,2374,379840,379840,2025-12-26,2026-01-30,690.38,0,0,103571890,0,0.366740435073648,90.7912465438257,0
686.27,705,200,200,374600,374600,2025-12-26,2026-02-20,690.38,0,0,208161343,0,0.17995656378908,98.2940487658172,0
684,691,532,532,372400,372400,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.253241596134451,93.6723554653001,0
684.37,689,791,791,366233,366233,2025-12-26,2026-01-09,690.38,0,0,32811450,0,1.11617438424696,87.9034879592338,0
684.18,780,38,38,364116,364116,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.056721501600452,99.381265866436,0
654.79,656,3004,3004,363484,363484,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.24717848638382,93.9195339516839,0
544.31,545,5213,5213,359697,359697,2025-12-26,2026-02-20,690.38,0,0,208161343,0,0.172797213361561,98.4668459791788,0
689.32,715,139,139,356952,356952,2025-12-26,2026-02-20,690.38,0,0,208161343,0,0.1714785247134,98.6383245038922,0
669.53,672,1427,1427,352469,352469,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.239688002545418,94.1592219542293,0
666.83,669,1601,1601,347417,347417,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.236252512363702,94.3954744665931,0
688,700,289,289,346800,346800,2025-12-26,2026-01-23,690.38,0,0,22589357,0,1.53523626192636,72.7893892685834,0
682.44,692,361,361,345116,345116,2025-12-26,2026-01-30,690.38,0,0,103571890,0,0.333213963750203,91.124460507576,0
687.5,691,986,986,345100,345100,2025-12-26,2026-01-02,690.38,0,0,13435207,0,2.56862436135149,67.8108792815771,0
674.44,675,5967,5967,334152,334152,2025-12-26,2026-01-02,690.38,0,0,13435207,0,2.48713696781896,70.2980162493961,0
489.16,490,3961,3961,332724,332724,2025-12-26,2026-03-20,690.38,0,0,429293910,0,0.0775049429422374,99.0688968776659,0
686.14,692,560,560,328160,328160,2025-12-26,2026-01-09,690.38,0,0,32811450,0,1.00013867110414,88.9036266303379,0
685.52,755,47,47,326556,326556,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.0508704552303036,99.4321363216663,0
689.21,709,163,163,322577,322577,2025-12-26,2026-01-30,690.38,0,0,103571890,0,0.311452267598863,91.4359127751748,0
669.22,674,669,669,319782,319782,2025-12-26,2026-01-30,690.38,0,0,103571890,0,0.308753658931975,91.7446664341068,0
564.09,565,3500,3500,318500,318500,2025-12-26,2026-02-20,690.38,0,0,208161343,0,0.1530063149141,98.7913308188063,0
666.64,671,726,726,316536,316536,2025-12-26,2026-01-30,690.38,0,0,103571890,0,0.305619603929213,92.050286038036,0
669.62,670,8296,8296,315248,315248,2025-12-26,2026-01-02,690.38,0,0,13435207,0,2.34643202743359,72.6444482768297,0
686.45,689,1229,1229,313395,313395,2025-12-26,2026-01-02,690.38,0,0,13435207,0,2.33263990647855,74.9770881833082,0
484.15,485,3686,3686,313310,313310,2025-12-26,2026-03-20,690.38,0,0,429293910,0,0.0729826332733208,99.1418795109393,0
504,505,3080,3080,308000,308000,2025-12-26,2026-03-20,690.38,0,0,429293910,0,0.0717457184519575,99.2136252293912,0
313.74,315,2442,2442,307692,307692,2025-12-26,2026-09-18,690.38,0,0,299497056,0,0.102736235243661,99.0742172771141,0
559.15,560,3604,3604,306340,306340,2025-12-26,2026-02-20,690.38,0,0,208161343,0,0.147164692341555,98.9384955111478,0
435.43,440,664,664,303448,303448,2025-12-26,2026-12-18,690.38,0,0,641936461,0,0.047270722016209,99.4794070436825,0
379.71,380,10426,10426,302354,302354,2025-12-26,2026-03-20,690.38,0,0,429293910,0,0.0704305355741012,99.2840557649653,0
676.92,682,589,589,299212,299212,2025-12-26,2026-01-23,690.38,0,0,22589357,0,1.32457068167102,74.1139599502545,0
569.81,570,15676,15676,297844,297844,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.202541594949166,94.5980160615422,0
554.19,555,3621,3621,293301,293301,2025-12-26,2026-02-20,690.38,0,0,208161343,0,0.140900801163644,99.0793963123115,0
661.38,663,1796,1796,290952,290952,2025-12-26,2026-01-16,690.38,0,0,147053251,0,0.197854857353681,94.7958709188959,0
